"Date","Price","Open","High","Low","Vol.","Change %"
"Jan 03, 2020","158.01","157.79","158.45","157.69","0.33K","0.68%"
"Dec 30, 2019","156.94","157.45","157.45","156.90","0.11K","-0.38%"
"Dec 27, 2019","157.54","157.50","157.76","157.28","0.10K","0.17%"
"Dec 23, 2019","157.28","157.55","157.57","157.25","0.04K","-0.15%"
"Dec 20, 2019","157.51","157.21","157.53","157.16","0.08K","0.19%"
"Dec 19, 2019","157.21","157.36","157.36","156.95","0.11K","-0.18%"
"Dec 18, 2019","157.50","158.09","158.18","157.54","0.07K","-0.28%"
"Dec 17, 2019","157.94","158.06","158.19","157.82","0.06K","-0.08%"
"Dec 16, 2019","158.07","157.60","158.46","157.60","0.12K","0.13%"
"Dec 13, 2019","157.86","157.39","157.94","157.21","0.22K","0.09%"
"Dec 12, 2019","157.72","158.06","158.38","157.68","0.10K","-0.27%"
"Dec 11, 2019","158.15","158.02","158.40","157.96","0.10K","0.20%"
"Dec 10, 2019","157.83","158.14","158.14","157.75","0.10K","-0.24%"
"Dec 09, 2019","158.21","158.30","158.44","158.16","0.04K","-1.32%"
"Dec 06, 2019","160.33","160.37","160.42","160.37","0.11K","0.04%"
"Dec 05, 2019","160.27","160.49","160.58","160.14","0.59K","-0.29%"
"Dec 04, 2019","160.73","161.12","161.12","160.58","1.64K","0.03%"
"Dec 03, 2019","160.68","159.77","160.69","159.63","0.84K","0.54%"
"Dec 02, 2019","159.81","160.18","160.18","159.62","1.01K","-0.36%"
"Nov 29, 2019","160.39","160.52","160.74","160.31","0.18K","-0.03%"
"Nov 28, 2019","160.44","160.90","160.90","160.38","0.06K","-0.12%"
"Nov 27, 2019","160.64","160.52","160.86","160.50","0.10K","0.14%"
"Nov 26, 2019","160.42","160.32","160.61","160.24","0.13K","0.11%"
"Nov 25, 2019","160.25","160.34","160.34","160.01","0.10K","-0.09%"
"Nov 22, 2019","160.39","159.72","160.40","159.52","0.19K","0.43%"
"Nov 21, 2019","159.71","159.97","159.97","159.44","0.09K","-0.04%"
"Nov 20, 2019","159.78","159.91","160.20","159.72","0.06K","0.09%"
"Nov 19, 2019","159.63","159.37","159.69","159.37","0.03K","0.09%"
"Nov 18, 2019","159.48","159.45","159.55","159.28","0.04K","0.01%"
"Nov 15, 2019","159.47","159.56","159.60","159.36","0.08K","-0.08%"
"Nov 14, 2019","159.60","159.28","159.74","159.15","0.13K","0.33%"
"Nov 13, 2019","159.08","158.10","159.12","158.10","0.25K","0.76%"
"Nov 12, 2019","157.88","157.81","157.98","157.44","0.07K","-0.02%"
"Nov 11, 2019","157.91","158.21","158.27","157.89","0.05K","-0.07%"
"Nov 08, 2019","158.02","157.83","158.20","157.70","0.37K","-0.04%"
"Nov 07, 2019","158.08","158.52","158.55","158.07","0.16K","-0.33%"
"Nov 06, 2019","158.61","158.45","158.71","158.24","0.13K","0.13%"
"Nov 05, 2019","158.41","158.84","158.84","158.32","0.22K","-0.46%"
"Nov 04, 2019","159.14","159.32","159.41","159.08","0.08K","-0.23%"
"Nov 01, 2019","159.51","159.89","159.89","159.14","0.36K","-0.19%"
"Oct 31, 2019","159.81","159.52","160.07","159.47","0.15K","0.31%"
"Oct 30, 2019","159.31","159.17","159.40","158.89","0.13K","0.09%"
"Oct 29, 2019","159.17","159.13","159.47","159.04","0.15K","0.02%"
"Oct 28, 2019","159.14","159.85","159.85","158.71","0.24K","-0.52%"
"Oct 25, 2019","159.97","160.10","160.16","159.94","0.09K","-0.18%"
"Oct 24, 2019","160.26","160.50","160.50","159.90","0.10K","-0.16%"
"Oct 23, 2019","160.51","160.38","161.00","160.19","0.12K","0.27%"
"Oct 22, 2019","160.08","159.87","160.16","159.77","0.09K","0.14%"
"Oct 21, 2019","159.85","160.08","160.10","159.64","0.19K","-0.19%"
"Oct 18, 2019","160.16","160.35","160.66","160.09","0.08K","-0.27%"
"Oct 17, 2019","160.60","160.30","160.67","159.88","0.13K","0.19%"
"Oct 16, 2019","160.29","160.45","160.72","160.11","0.11K","-0.16%"
"Oct 15, 2019","160.54","161.50","161.54","160.43","0.12K","-0.56%"
"Oct 14, 2019","161.45","161.21","161.67","161.15","0.09K","0.17%"
"Oct 11, 2019","161.18","161.25","161.77","161.07","0.23K","-0.18%"
"Oct 10, 2019","161.47","162.25","162.43","161.41","0.30K","-0.54%"
"Oct 09, 2019","162.34","162.74","162.99","162.33","0.08K","-0.30%"
"Oct 08, 2019","162.83","162.55","162.89","162.50","0.04K","0.05%"
"Oct 07, 2019","162.75","162.87","163.10","162.69","0.11K","-0.02%"
"Oct 04, 2019","162.79","162.81","162.99","162.66","0.08K","0.05%"
"Oct 03, 2019","162.71","162.50","162.85","162.31","0.08K","0.38%"
"Oct 02, 2019","162.09","161.91","162.14","161.70","0.08K","-0.02%"
"Oct 01, 2019","162.12","162.12","162.18","161.52","0.41K","-0.10%"
"Sep 30, 2019","162.29","162.41","162.43","162.00","0.09K","-0.10%"
"Sep 27, 2019","162.46","162.53","162.81","162.39","0.10K","-0.10%"
"Sep 26, 2019","162.63","162.80","162.80","162.43","0.16K","-0.17%"
"Sep 25, 2019","162.90","162.99","163.20","162.81","0.12K","-0.04%"
"Sep 24, 2019","162.97","162.82","163.00","162.50","0.08K","-0.01%"
"Sep 23, 2019","162.98","162.41","163.24","162.13","0.12K","0.44%"
"Sep 20, 2019","162.27","162.11","162.40","161.95","0.08K","0.16%"
"Sep 19, 2019","162.01","162.17","162.48","161.87","0.11K","-0.30%"
"Sep 18, 2019","162.49","162.17","162.64","162.17","0.04K","0.20%"
"Sep 17, 2019","162.16","162.28","162.62","162.05","0.08K","-0.12%"
"Sep 16, 2019","162.36","161.25","162.43","161.12","0.25K","0.69%"
"Sep 13, 2019","161.25","162.31","162.31","161.19","0.17K","-1.02%"
"Sep 12, 2019","162.91","162.64","163.93","162.42","0.27K","0.06%"
"Sep 11, 2019","162.81","163.37","163.44","162.68","0.31K","-0.39%"
"Sep 10, 2019","163.45","164.12","164.12","163.45","0.25K","-0.38%"
"Sep 09, 2019","164.08","164.97","164.97","164.02","0.14K","-1.48%"
"Sep 06, 2019","166.54","166.29","166.40","166.29","0.07K","0.10%"
"Sep 05, 2019","166.38","167.23","167.36","166.49","0.80K","-0.64%"
"Sep 04, 2019","167.46","167.92","167.95","167.30","1.91K","-0.49%"
"Sep 03, 2019","168.29","168.07","168.45","168.00","1.05K","0.18%"
"Sep 02, 2019","167.99","167.99","168.08","167.80","0.38K","-0.05%"
"Aug 30, 2019","168.07","168.05","168.18","167.89","0.22K","0.02%"
"Aug 29, 2019","168.04","168.51","168.51","167.81","0.09K","-0.26%"
"Aug 28, 2019","168.48","167.91","168.61","167.91","0.11K","0.42%"
"Aug 27, 2019","167.78","167.48","167.94","167.39","0.04K","0.23%"
"Aug 26, 2019","167.39","167.20","167.56","167.19","0.09K","0.10%"
"Aug 23, 2019","167.23","166.66","167.28","166.39","0.13K","0.19%"
"Aug 22, 2019","166.92","167.57","167.65","166.89","0.20K","-0.50%"
"Aug 21, 2019","167.76","169.00","169.11","167.16","0.29K","-0.69%"
"Aug 20, 2019","168.93","168.63","169.14","168.61","0.13K","0.21%"
"Aug 19, 2019","168.58","169.48","169.48","168.50","0.12K","-0.38%"
"Aug 16, 2019","169.22","169.37","169.73","169.12","0.13K","-0.11%"
"Aug 15, 2019","169.41","169.09","169.55","168.97","0.21K","0.21%"
"Aug 14, 2019","169.06","168.41","169.10","168.32","0.21K","0.42%"
"Aug 13, 2019","168.35","168.51","168.67","168.22","0.19K","0.10%"
