"Date","Price","Open","High","Low","Vol.","Change %"
"Oct 16, 2015","112.37","112.37","112.40","112.36","13.24K","0.01%"
"Oct 15, 2015","112.36","112.35","112.38","112.35","19.01K","0.01%"
"Oct 14, 2015","112.35","112.36","112.37","112.34","10.11K","0.00%"
"Oct 13, 2015","112.35","112.36","112.37","112.34","17.10K","-0.02%"
"Oct 12, 2015","112.37","112.35","112.38","112.34","10.95K","0.01%"
"Oct 09, 2015","112.36","112.35","112.38","112.34","9.80K","0.02%"
"Oct 08, 2015","112.34","112.37","112.39","112.34","11.80K","-0.02%"
"Oct 07, 2015","112.36","112.35","112.38","112.34","11.21K","-0.02%"
"Oct 06, 2015","112.38","112.40","112.41","112.36","12.63K","-0.02%"
"Oct 05, 2015","112.40","112.39","112.41","112.38","10.30K","-0.01%"
"Oct 02, 2015","112.41","112.30","112.41","112.26","22.24K","0.09%"
"Oct 01, 2015","112.31","112.24","112.31","112.22","15.28K","0.07%"
"Sep 30, 2015","112.23","112.24","112.25","112.22","9.71K","-0.02%"
"Sep 29, 2015","112.25","112.23","112.25","112.20","15.94K","0.01%"
"Sep 28, 2015","112.24","112.22","112.24","112.20","14.61K","0.03%"
"Sep 25, 2015","112.21","112.23","112.24","112.20","16.28K","-0.03%"
"Sep 24, 2015","112.24","112.25","112.28","112.22","13.48K","-0.01%"
"Sep 23, 2015","112.25","112.25","112.27","112.20","25.17K","0.02%"
"Sep 22, 2015","112.23","112.19","112.25","112.17","16.68K","0.04%"
"Sep 21, 2015","112.18","112.23","112.23","112.16","11.33K","-0.06%"
"Sep 18, 2015","112.25","112.14","112.25","112.12","26.96K","0.21%"
"Sep 17, 2015","112.02","112.06","112.07","112.02","12.46K","-0.04%"
"Sep 16, 2015","112.07","112.08","112.12","112.05","14.86K","-0.03%"
"Sep 15, 2015","112.10","112.13","112.15","112.07","22.98K","-0.03%"
"Sep 14, 2015","112.13","112.13","112.15","112.12","9.97K","-0.01%"
"Sep 11, 2015","112.14","112.17","112.18","112.12","14.26K","-0.01%"
"Sep 10, 2015","112.15","112.20","112.22","112.15","13.95K","-0.04%"
"Sep 09, 2015","112.20","112.24","112.24","112.19","11.14K","-0.02%"
"Sep 08, 2015","112.22","112.18","112.24","112.16","17.04K","0.04%"
"Sep 07, 2015","112.17","112.25","112.25","112.14","29.15K","-0.01%"
"Sep 04, 2015","112.18","112.53","112.68","112.18","30.43K","-0.31%"
"Sep 03, 2015","112.53","112.38","112.53","112.37","54.56K","0.12%"
"Sep 02, 2015","112.39","112.37","112.40","112.35","35.55K","0.03%"
"Sep 01, 2015","112.36","112.38","112.40","112.33","28.26K","-0.01%"
"Aug 31, 2015","112.37","112.33","112.41","112.33","7.80K","0.00%"
"Aug 28, 2015","112.37","112.37","112.39","112.35","10.76K","-0.01%"
"Aug 27, 2015","112.38","112.32","112.38","112.30","11.27K","0.05%"
"Aug 26, 2015","112.32","112.32","112.36","112.31","18.19K","0.00%"
"Aug 25, 2015","112.32","112.36","112.38","112.31","20.11K","-0.03%"
"Aug 24, 2015","112.35","112.39","112.42","112.34","15.77K","-0.08%"
"Aug 21, 2015","112.44","112.45","112.45","112.41","9.43K","-0.02%"
"Aug 20, 2015","112.46","112.53","112.54","112.43","13.69K","-0.03%"
"Aug 19, 2015","112.49","112.48","112.53","112.48","10.22K","-0.01%"
"Aug 18, 2015","112.50","112.54","112.56","112.47","11.03K","-0.03%"
"Aug 17, 2015","112.53","112.54","112.60","112.53","9.73K","0.00%"
"Aug 14, 2015","112.53","112.56","112.59","112.52","8.23K","-0.02%"
"Aug 13, 2015","112.55","112.57","112.58","112.53","15.85K","-0.03%"
"Aug 12, 2015","112.58","112.59","112.61","112.55","10.12K","0.00%"
"Aug 11, 2015","112.58","112.52","112.61","112.52","8.31K","0.07%"
"Aug 10, 2015","112.50","112.55","112.55","112.50","4.61K","-0.03%"
"Aug 07, 2015","112.53","112.55","112.56","112.49","8.95K","-0.02%"
"Aug 06, 2015","112.55","112.46","112.55","112.44","14.69K","0.09%"
"Aug 05, 2015","112.45","112.49","112.53","112.45","14.42K","-0.04%"
"Aug 04, 2015","112.50","112.48","112.52","112.48","9.93K","0.01%"
"Aug 03, 2015","112.49","112.46","112.49","112.44","8.43K","0.02%"
"Jul 31, 2015","112.47","112.50","112.50","112.45","11.59K","0.00%"
"Jul 30, 2015","112.47","112.40","112.50","112.39","15.56K","0.05%"
"Jul 29, 2015","112.41","112.43","112.43","112.38","7.78K","0.01%"
"Jul 28, 2015","112.40","112.36","112.43","112.34","13.50K","0.04%"
"Jul 27, 2015","112.35","112.37","112.37","112.32","7.79K","-0.03%"
"Jul 24, 2015","112.38","112.36","112.38","112.34","11.67K","0.04%"
