"Date","Price","Open","High","Low","Vol.","Change %"
"May 12, 2020","125.57","125.49","125.65","125.38","739.05K","0.09%"
"May 11, 2020","125.45","125.60","125.70","125.45","667.20K","-0.14%"
"May 08, 2020","125.63","125.71","125.91","125.56","740.98K","-0.11%"
"May 07, 2020","125.77","125.39","125.78","125.33","730.54K","0.33%"
"May 06, 2020","125.35","125.35","125.40","125.20","653.42K","-0.02%"
"May 05, 2020","125.38","125.38","125.44","125.26","469.28K","-0.04%"
"May 04, 2020","125.43","125.51","125.52","125.35","431.70K","0.06%"
"May 01, 2020","125.36","125.45","125.57","125.34","511.69K","-0.10%"
"Apr 30, 2020","125.48","125.39","125.59","125.35","860.90K","0.06%"
"Apr 29, 2020","125.41","125.37","125.52","125.34","625.07K","0.02%"
"Apr 28, 2020","125.38","125.20","125.43","125.16","511.96K","0.14%"
"Apr 27, 2020","125.21","125.34","125.36","125.17","571.14K","-0.16%"
"Apr 24, 2020","125.41","125.39","125.43","125.30","427.69K","0.04%"
"Apr 23, 2020","125.36","125.40","125.44","125.28","708.23K","-0.03%"
"Apr 22, 2020","125.40","125.58","125.61","125.30","564.50K","-0.12%"
"Apr 21, 2020","125.55","125.51","125.73","125.45","536.78K","0.06%"
"Apr 20, 2020","125.47","125.48","125.54","125.38","336.17K","0.04%"
"Apr 17, 2020","125.41","125.35","125.64","125.20","676.08K","-0.09%"
"Apr 16, 2020","125.53","125.54","125.68","125.43","730.42K","-0.02%"
"Apr 15, 2020","125.55","125.18","125.63","125.16","742.56K","0.31%"
"Apr 14, 2020","125.17","125.02","125.28","124.95","679.23K","0.07%"
"Apr 13, 2020","125.08","125.14","125.25","124.97","355.96K","-0.08%"
"Apr 10, 2020","125.18","125.18","125.18","125.18","-","-0.01%"
"Apr 09, 2020","125.20","124.88","125.27","124.83","724.79K","0.23%"
"Apr 08, 2020","124.91","124.90","125.05","124.76","696.14K","0.08%"
"Apr 07, 2020","124.81","125.00","125.02","124.63","820.74K","-0.16%"
"Apr 06, 2020","125.01","125.27","125.30","124.97","540.81K","-0.32%"
"Apr 03, 2020","125.41","125.31","125.52","125.25","617.21K","0.08%"
"Apr 02, 2020","125.31","125.45","125.55","125.26","696.55K","-0.06%"
"Apr 01, 2020","125.39","125.36","125.64","125.31","823.97K","0.15%"
"Mar 31, 2020","125.20","125.20","125.20","125.20","0.50K","0.01%"
"Mar 30, 2020","125.19","125.37","125.55","125.18","0.00K","0.41%"
"Mar 27, 2020","124.68","124.78","125.36","124.75","-","0.07%"
"Mar 26, 2020","124.59","124.86","124.86","124.62","-","0.07%"
"Mar 25, 2020","124.51","124.30","124.63","124.30","-","0.13%"
"Mar 24, 2020","124.34","124.74","124.74","124.25","-","-0.38%"
"Mar 23, 2020","124.81","124.89","124.89","124.82","-","0.65%"
"Mar 20, 2020","124.01","123.40","123.40","123.40","-","0.56%"
"Mar 19, 2020","123.31","123.77","124.45","123.29","-","0.59%"
"Mar 18, 2020","122.59","123.39","123.39","123.39","2.08K","-0.65%"
"Mar 17, 2020","123.39","124.04","124.09","123.14","1.27K","-0.62%"
"Mar 16, 2020","124.16","124.12","124.12","123.90","8.06K","0.79%"
"Mar 13, 2020","123.19","123.31","123.52","123.27","9.32K","-0.37%"
"Mar 12, 2020","123.65","124.00","124.11","123.61","3.11K","0.15%"
"Mar 11, 2020","123.46","123.84","123.84","123.73","8.64K","-0.14%"
"Mar 10, 2020","123.63","124.00","124.23","123.25","6.11K","-0.73%"
"Mar 09, 2020","124.54","124.29","125.22","124.29","1.36K","0.45%"
"Mar 06, 2020","123.98","123.70","124.26","123.59","5.96K","0.47%"
"Mar 05, 2020","123.40","123.11","123.52","123.09","41.87K","0.19%"
"Mar 04, 2020","123.16","123.10","123.39","122.88","28.94K","0.15%"
"Mar 03, 2020","122.97","122.09","123.51","122.09","37.27K","0.37%"
"Mar 02, 2020","122.52","122.56","122.95","122.09","97.79K","0.20%"
"Feb 28, 2020","122.27","121.44","122.40","121.39","191.83K","0.77%"
"Feb 27, 2020","121.33","121.10","121.66","121.05","1.39M","0.08%"
"Feb 26, 2020","121.23","120.98","121.29","120.88","2.47M","0.12%"
"Feb 25, 2020","121.09","120.82","121.23","120.59","3.46M","0.26%"
"Feb 24, 2020","120.78","120.44","120.91","120.41","2.79M","0.40%"
"Feb 21, 2020","120.30","120.07","120.47","120.05","2.44M","0.21%"
"Feb 20, 2020","120.05","119.87","120.14","119.78","1.71M","0.16%"
"Feb 19, 2020","119.86","119.92","119.97","119.79","1.14M","-0.08%"
"Feb 18, 2020","119.95","119.81","120.06","119.75","953.84K","0.07%"
"Feb 17, 2020","119.87","119.79","119.89","119.75","-","0.06%"
"Feb 16, 2020","119.80","119.83","119.83","119.76","-","-0.04%"
"Feb 14, 2020","119.85","119.70","119.92","119.70","700.94K","0.10%"
"Feb 13, 2020","119.73","119.68","119.98","119.68","969.90K","0.02%"
"Feb 12, 2020","119.71","119.82","119.84","119.66","684.33K","-0.14%"
"Feb 11, 2020","119.88","119.95","119.99","119.81","814.87K","-0.17%"
"Feb 10, 2020","120.09","119.94","120.12","119.82","731.86K","0.14%"
"Feb 07, 2020","119.92","119.64","119.95","119.61","946.51K","0.23%"
"Feb 06, 2020","119.64","119.66","119.71","119.47","798.13K","-0.02%"
"Feb 05, 2020","119.66","119.87","119.98","119.52","1.03M","-0.15%"
"Feb 04, 2020","119.84","120.23","120.29","119.75","910.46K","-0.32%"
"Feb 03, 2020","120.23","120.44","120.49","119.99","1.15M","-0.07%"
"Jan 31, 2020","120.32","119.90","120.41","119.86","1.27M","0.22%"
"Jan 30, 2020","120.06","119.92","120.20","119.89","1.09M","0.13%"
"Jan 29, 2020","119.90","119.60","119.97","119.55","820.85K","0.21%"
"Jan 28, 2020","119.65","119.74","119.97","119.56","1.02M","-0.13%"
"Jan 27, 2020","119.80","119.64","119.87","119.63","1.21M","0.27%"
"Jan 24, 2020","119.48","119.21","119.54","119.12","954.32K","0.22%"
"Jan 23, 2020","119.22","119.12","119.38","119.11","844.46K","0.08%"
"Jan 22, 2020","119.12","119.09","119.16","119.01","670.82K","0.00%"
"Jan 21, 2020","119.12","118.88","119.14","118.87","708.98K","0.19%"
"Jan 20, 2020","118.90","118.89","118.92","118.87","-","0.01%"
"Jan 19, 2020","118.89","118.88","118.90","118.87","-","0.05%"
"Jan 17, 2020","118.83","118.85","118.93","118.74","709.86K","-0.03%"
"Jan 16, 2020","118.87","118.98","119.02","118.81","650.28K","-0.08%"
"Jan 15, 2020","118.97","118.88","119.02","118.85","604.63K","0.09%"
"Jan 14, 2020","118.86","118.77","118.91","118.68","698.04K","0.09%"
"Jan 13, 2020","118.75","118.84","118.85","118.68","471.70K","-0.05%"
"Jan 10, 2020","118.81","118.73","118.88","118.66","631.30K","0.06%"
"Jan 09, 2020","118.74","118.70","118.77","118.55","673.73K","0.03%"
"Jan 08, 2020","118.70","118.98","119.52","118.68","1.23M","-0.18%"
"Jan 07, 2020","118.92","118.95","119.05","118.91","746.42K","-0.03%"
"Jan 06, 2020","118.96","119.10","119.21","118.90","859.16K","-0.08%"
"Jan 03, 2020","119.06","118.68","119.11","118.67","869.00K","0.34%"
"Jan 02, 2020","118.66","118.53","118.85","118.46","736.65K","0.10%"
"Jan 01, 2020","118.54","118.52","118.56","118.51","-","0.07%"
"Dec 31, 2019","118.46","118.50","118.50","118.50","0.08K","-0.15%"
"Dec 30, 2019","118.64","118.66","118.67","118.41","-","-0.02%"
"Dec 29, 2019","118.66","118.64","118.67","118.63","-","0.14%"
"Dec 27, 2019","118.50","118.38","118.48","118.38","8.36K","0.19%"
"Dec 26, 2019","118.27","118.20","118.27","118.20","4.21K","-0.14%"
"Dec 25, 2019","118.44","118.45","118.46","118.43","-","0.14%"
"Dec 24, 2019","118.27","118.20","118.25","118.20","1.94K","-0.02%"
"Dec 23, 2019","118.29","118.36","118.43","118.23","-","-0.05%"
"Dec 22, 2019","118.35","118.36","118.36","118.33","-","0.11%"
"Dec 20, 2019","118.22","118.12","118.24","118.12","2.93K","-0.04%"
"Dec 19, 2019","118.27","118.07","118.32","118.07","3.70K","0.09%"
"Dec 18, 2019","118.16","118.37","118.37","118.12","1.59K","-0.09%"
"Dec 17, 2019","118.27","118.35","118.37","118.27","5.34K","0.04%"
"Dec 16, 2019","118.22","118.37","118.37","118.25","0.44K","-0.24%"
"Dec 13, 2019","118.51","118.13","118.53","117.93","1.44K","0.32%"
"Dec 12, 2019","118.13","118.52","118.68","118.02","9.56K","-0.35%"
"Dec 11, 2019","118.55","118.38","118.58","118.32","14.92K","0.16%"
"Dec 10, 2019","118.36","118.48","118.55","118.32","11.10K","-0.05%"
"Dec 09, 2019","118.42","118.40","118.53","118.40","13.29K","0.01%"
"Dec 06, 2019","118.41","118.55","118.71","118.28","29.66K","-0.19%"
"Dec 05, 2019","118.64","118.71","118.80","118.52","22.29K","-0.05%"
"Dec 04, 2019","118.70","118.97","119.08","118.68","53.76K","-0.29%"
"Dec 03, 2019","119.05","118.55","119.14","118.43","82.86K","0.48%"
"Dec 02, 2019","118.48","118.56","118.57","118.34","85.05K","-0.13%"
"Nov 29, 2019","118.64","118.61","118.69","118.51","110.99K","-0.23%"
"Nov 28, 2019","118.91","119.00","119.04","118.89","-","0.25%"
"Nov 27, 2019","118.61","118.82","118.82","118.57","1.02M","-0.17%"
"Nov 26, 2019","118.81","118.74","118.86","118.62","2.26M","0.08%"
"Nov 25, 2019","118.72","118.64","118.77","118.54","2.96M","0.05%"
"Nov 22, 2019","118.66","118.71","118.84","118.63","1.71M","-0.06%"
"Nov 21, 2019","118.73","118.94","119.03","118.67","1.84M","-0.13%"
"Nov 20, 2019","118.88","118.70","118.94","118.70","1.30M","0.15%"
"Nov 19, 2019","118.70","118.62","118.73","118.55","843.96K","0.03%"
"Nov 18, 2019","118.67","118.55","118.73","118.45","666.61K","0.09%"
"Nov 15, 2019","118.56","118.65","118.67","118.51","612.24K","-0.10%"
"Nov 14, 2019","118.68","118.35","118.77","118.32","875.53K","0.21%"
"Nov 13, 2019","118.43","118.10","118.45","118.09","928.02K","0.17%"
"Nov 12, 2019","118.23","118.11","118.24","117.98","790.75K","0.11%"
"Nov 11, 2019","118.10","118.06","118.25","118.05","151.72K","-0.05%"
"Nov 08, 2019","118.16","118.15","118.34","117.99","787.17K","0.02%"
"Nov 07, 2019","118.14","118.62","118.73","117.91","1.35M","-0.45%"
"Nov 06, 2019","118.67","118.48","118.71","118.48","778.88K","0.17%"
"Nov 05, 2019","118.47","118.84","118.84","118.41","1.02M","-0.27%"
"Nov 04, 2019","118.79","119.03","119.05","118.76","578.07K","-0.19%"
"Nov 01, 2019","119.02","119.19","119.33","118.92","1.05M","-0.15%"
"Oct 31, 2019","119.20","118.80","119.27","118.66","1.32M","0.46%"
"Oct 30, 2019","118.65","118.55","118.81","118.44","914.35K","0.08%"
"Oct 29, 2019","118.55","118.52","118.62","118.44","598.89K","0.03%"
"Oct 28, 2019","118.52","118.73","118.73","118.44","578.32K","-0.16%"
"Oct 25, 2019","118.71","118.95","118.98","118.61","746.62K","-0.17%"
"Oct 24, 2019","118.91","118.92","119.05","118.82","671.02K","-0.03%"
"Oct 23, 2019","118.94","118.95","119.10","118.88","593.01K","0.03%"
"Oct 22, 2019","118.91","118.82","118.96","118.73","531.31K","0.05%"
"Oct 21, 2019","118.85","119.10","119.14","118.79","423.50K","-0.18%"
"Oct 18, 2019","119.06","118.96","119.14","118.88","501.70K","0.09%"
"Oct 17, 2019","118.95","119.04","119.14","118.74","762.99K","-0.06%"
"Oct 16, 2019","119.02","118.88","119.15","118.85","751.67K","0.13%"
"Oct 15, 2019","118.86","119.15","119.33","118.82","824.76K","-0.20%"
"Oct 14, 2019","119.10","119.05","119.37","119.01","237.60K","0.12%"
"Oct 11, 2019","118.96","119.41","119.51","118.87","1.30M","-0.41%"
"Oct 10, 2019","119.45","119.83","120.09","119.38","1.07M","-0.28%"
"Oct 09, 2019","119.78","120.05","120.12","119.77","742.91K","-0.22%"
"Oct 08, 2019","120.05","119.90","120.20","119.72","923.07K","0.12%"
"Oct 07, 2019","119.91","120.20","120.26","119.84","666.68K","-0.24%"
"Oct 04, 2019","120.20","120.15","120.41","119.98","1.04M","0.01%"
"Oct 03, 2019","120.19","119.72","120.30","119.72","1.32M","0.36%"
"Oct 02, 2019","119.76","119.44","119.83","119.32","1.13M","0.29%"
"Oct 01, 2019","119.41","119.16","119.56","118.78","1.13M","0.21%"
"Sep 30, 2019","119.16","119.12","119.18","118.97","-","0.03%"
"Sep 29, 2019","119.13","119.12","119.18","119.04","-","0.28%"
"Sep 27, 2019","118.80","118.59","118.66","118.53","3.67K","0.12%"
"Sep 26, 2019","118.66","118.57","118.66","118.53","0.54K","0.14%"
"Sep 25, 2019","118.49","118.91","118.91","118.48","3.00K","-0.38%"
"Sep 24, 2019","118.94","118.54","118.93","118.52","2.09K","0.30%"
"Sep 23, 2019","118.58","118.30","118.59","118.30","4.36K","0.21%"
"Sep 20, 2019","118.33","118.23","118.51","118.19","13.20K","0.05%"
"Sep 19, 2019","118.27","118.18","118.37","118.16","3.93K","0.04%"
"Sep 18, 2019","118.22","118.22","118.49","118.19","9.07K","-0.01%"
"Sep 17, 2019","118.23","118.14","118.26","118.07","7.72K","0.15%"
"Sep 16, 2019","118.05","118.06","118.09","117.94","9.51K","0.19%"
"Sep 13, 2019","117.83","118.30","118.34","117.80","9.20K","-0.37%"
"Sep 12, 2019","118.27","118.53","118.77","118.28","8.92K","-0.25%"
"Sep 11, 2019","118.57","118.59","118.66","118.51","5.96K","-0.09%"
"Sep 10, 2019","118.68","119.01","119.05","118.52","11.43K","-0.34%"
"Sep 09, 2019","119.09","119.32","119.34","118.99","7.67K","-0.25%"
"Sep 06, 2019","119.39","119.34","119.44","119.09","19.46K","0.05%"
"Sep 05, 2019","119.33","119.86","119.86","119.19","49.23K","-0.48%"
"Sep 04, 2019","119.91","119.82","119.94","119.69","55.66K","0.10%"
"Sep 03, 2019","119.79","119.64","119.91","119.41","75.99K","-0.17%"
"Sep 02, 2019","119.99","120.06","120.06","119.89","-","-0.07%"
"Sep 01, 2019","120.07","119.99","120.12","119.99","-","0.45%"
"Aug 30, 2019","119.53","119.50","119.57","119.34","109.23K","0.07%"
"Aug 29, 2019","119.45","119.66","119.75","119.37","762.13K","-0.16%"
"Aug 28, 2019","119.64","119.59","119.73","119.50","2.01M","0.10%"
"Aug 27, 2019","119.52","119.41","119.61","119.38","2.91M","0.15%"
"Aug 26, 2019","119.34","119.62","119.85","119.32","2.20M","-0.09%"
"Aug 23, 2019","119.45","119.02","119.57","118.83","2.09M","0.32%"
"Aug 22, 2019","119.07","119.17","119.32","118.98","1.32M","-0.11%"
"Aug 21, 2019","119.20","119.40","119.41","119.15","1.06M","-0.15%"
"Aug 20, 2019","119.38","119.20","119.52","119.20","915.58K","0.10%"
"Aug 19, 2019","119.26","119.47","119.47","119.17","739.34K","-0.20%"
"Aug 16, 2019","119.50","119.42","119.54","119.20","941.16K","0.05%"
"Aug 15, 2019","119.44","119.09","119.62","119.01","1.50M","0.26%"
"Aug 14, 2019","119.13","118.70","119.25","118.68","1.27M","0.30%"
"Aug 13, 2019","118.77","119.16","119.30","118.67","1.53M","-0.39%"
"Aug 12, 2019","119.23","118.86","119.26","118.80","685.73K","0.29%"
"Aug 09, 2019","118.88","119.05","119.21","118.77","744.62K","-0.12%"
"Aug 08, 2019","119.02","118.95","119.09","118.73","1.14M","-0.14%"
"Aug 07, 2019","119.19","119.11","119.60","118.95","1.67M","0.18%"
"Aug 06, 2019","118.98","119.17","119.31","118.80","1.29M","-0.05%"
"Aug 05, 2019","119.04","118.42","119.10","118.39","1.54M","0.54%"
"Aug 02, 2019","118.40","118.26","118.58","118.16","1.44M","0.01%"
"Aug 01, 2019","118.39","117.62","118.48","117.42","2.08M","0.71%"
"Jul 31, 2019","117.55","117.63","117.80","117.25","1.47M","-0.06%"
"Jul 30, 2019","117.62","117.61","117.74","117.56","833.41K","-0.05%"
"Jul 29, 2019","117.68","117.62","117.71","117.59","545.10K","0.12%"
"Jul 26, 2019","117.54","117.56","117.64","117.42","684.34K","-0.04%"
"Jul 25, 2019","117.59","117.78","117.94","117.50","1.02M","-0.14%"
"Jul 24, 2019","117.76","117.66","117.89","117.66","725.06K","0.03%"
"Jul 23, 2019","117.72","117.83","117.84","117.67","562.95K","-0.11%"
"Jul 22, 2019","117.85","117.79","117.90","117.68","545.18K","0.03%"
