"Date","Price","Open","High","Low","Vol.","Change %"
"Sep 27, 2017","152.94","154.66","154.78","152.75","405.28K","-1.19%"
"Sep 26, 2017","154.78","154.84","155.09","154.34","229.04K","-0.08%"
"Sep 25, 2017","154.91","154.25","155.12","154.06","271.86K","0.53%"
"Sep 22, 2017","154.09","153.94","154.59","153.91","230.69K","0.14%"
"Sep 21, 2017","153.88","153.91","154.53","153.66","248.90K","-0.94%"
"Sep 20, 2017","155.34","155.47","155.62","155.25","2.71K","-0.05%"
"Sep 19, 2017","155.41","155.81","155.97","155.34","2.81K","-0.13%"
"Sep 18, 2017","155.62","156.22","156.28","155.47","1.51K","-0.44%"
"Sep 15, 2017","156.31","156.62","156.75","156.06","1.90K","0.04%"
"Sep 14, 2017","156.25","156.28","156.56","155.69","2.99K","0.10%"
"Sep 13, 2017","156.09","156.47","156.88","156.09","3.45K","-0.28%"
"Sep 12, 2017","156.53","157.34","157.34","156.41","1.49K","-0.48%"
"Sep 11, 2017","157.28","158.12","158.16","157.09","4.64K","-0.81%"
"Sep 08, 2017","158.56","158.97","159.50","158.38","4.56K","-0.06%"
"Sep 07, 2017","158.66","157.69","159.22","157.66","7.44K","0.66%"
"Sep 06, 2017","157.62","158.44","158.66","157.53","8.16K","-0.42%"
"Sep 05, 2017","158.28","156.84","158.50","156.47","14.30K","1.88%"
"Sep 04, 2017","155.36","155.42","155.64","155.33","-","-0.06%"
"Sep 03, 2017","155.45","155.61","155.61","155.36","-","-0.65%"
"Sep 01, 2017","156.47","157.44","158.00","156.22","24.07K","-0.58%"
"Aug 31, 2017","157.38","157.12","157.50","156.75","63.39K","0.30%"
"Aug 30, 2017","156.91","157.03","157.25","156.72","207.24K","-0.02%"
"Aug 29, 2017","156.94","157.00","158.12","156.81","416.25K","0.12%"
"Aug 28, 2017","156.75","156.62","156.81","156.16","370.90K","0.14%"
"Aug 25, 2017","156.53","156.06","156.75","155.91","477.29K","0.28%"
"Aug 24, 2017","156.09","156.56","156.59","156.00","383.17K","-0.26%"
"Aug 23, 2017","156.50","155.66","156.56","155.50","249.60K","0.58%"
"Aug 22, 2017","155.59","156.19","156.22","155.50","210.82K","-0.37%"
"Aug 21, 2017","156.16","155.75","156.28","155.53","180.67K","0.21%"
"Aug 18, 2017","155.84","155.88","156.38","155.50","268.60K","0.10%"
"Aug 17, 2017","155.69","155.06","156.00","154.56","277.35K","0.41%"
"Aug 16, 2017","155.06","154.22","155.19","153.81","224.62K","0.42%"
"Aug 15, 2017","154.41","155.16","155.19","153.75","259.86K","-0.48%"
"Aug 14, 2017","155.16","155.41","155.50","154.84","191.27K","-0.20%"
"Aug 11, 2017","155.47","155.53","155.91","154.72","274.47K","0.08%"
