"Date","Price","Open","High","Low","Vol.","Change %"
"Apr 18, 2019","127.14","126.60","127.25","126.60","143.94K","0.37%"
"Apr 17, 2019","126.67","126.78","126.79","126.55","167.55K","-0.17%"
"Apr 16, 2019","126.88","126.95","127.05","126.70","203.91K","0.02%"
"Apr 15, 2019","126.85","126.96","126.99","126.61","174.90K","-0.03%"
"Apr 12, 2019","126.89","127.73","127.95","126.85","179.80K","-0.60%"
"Apr 11, 2019","127.66","128.20","128.21","127.57","142.45K","-0.50%"
"Apr 10, 2019","128.30","128.17","128.37","127.87","129.77K","0.15%"
"Apr 09, 2019","128.11","128.12","128.27","127.82","165.65K","-0.01%"
"Apr 08, 2019","128.12","128.04","128.22","127.97","108.59K","0.09%"
"Apr 05, 2019","128.01","128.13","128.22","127.78","151.57K","-0.26%"
"Apr 04, 2019","128.35","128.33","128.51","128.22","135.93K","-0.09%"
"Apr 03, 2019","128.47","128.57","128.66","128.09","199.07K","-0.66%"
"Apr 02, 2019","129.33","129.10","129.42","128.97","185.23K","0.36%"
"Apr 01, 2019","128.86","129.05","129.38","128.70","145.79K","-0.39%"
"Mar 29, 2019","129.37","129.48","129.61","128.94","208.37K","0.07%"
"Mar 28, 2019","129.28","129.40","129.73","129.18","170.98K","2.66%"
"Mar 27, 2019","125.93","125.93","125.93","125.92","0.79K","0.13%"
"Mar 26, 2019","125.77","125.87","125.89","125.74","0.35K","-3.02%"
"Mar 25, 2019","129.68","128.97","129.71","128.81","-","3.13%"
"Mar 22, 2019","125.75","125.76","125.76","125.76","0.37K","0.33%"
"Mar 21, 2019","125.34","124.90","125.12","124.90","1.71K","0.65%"
"Mar 20, 2019","124.53","124.41","124.50","124.36","1.83K","0.35%"
"Mar 19, 2019","124.09","124.23","124.23","123.92","0.81K","-0.05%"
"Mar 18, 2019","124.15","123.89","124.15","123.89","2.63K","0.19%"
"Mar 15, 2019","123.92","123.71","124.05","123.70","1.07K","0.15%"
"Mar 14, 2019","123.73","123.81","123.81","123.60","1.10K","-0.20%"
"Mar 13, 2019","123.98","124.08","124.08","124.08","2.78K","-0.23%"
"Mar 12, 2019","124.26","123.55","124.29","123.55","3.50K","-0.03%"
"Mar 11, 2019","124.30","124.32","124.34","124.09","3.74K","0.17%"
"Mar 08, 2019","124.09","124.19","124.20","124.00","7.46K","-0.23%"
"Mar 07, 2019","124.37","123.76","124.36","123.75","2.58K","0.52%"
"Mar 06, 2019","123.73","123.38","123.78","123.34","3.88K","0.46%"
"Mar 05, 2019","123.16","123.21","123.53","123.17","5.56K","-0.07%"
"Mar 04, 2019","123.25","122.94","123.38","122.89","4.30K","0.15%"
"Mar 01, 2019","123.07","122.98","123.14","122.89","3.81K","0.02%"
"Feb 28, 2019","123.05","123.40","123.49","122.91","12.19K","-0.14%"
"Feb 27, 2019","123.22","123.93","124.34","123.16","47.50K","-0.55%"
"Feb 26, 2019","123.90","124.01","124.14","123.82","289.78K","-0.15%"
"Feb 25, 2019","124.08","124.06","124.13","123.93","520.24K","-0.11%"
"Feb 22, 2019","124.22","123.93","124.35","123.90","452.94K","0.41%"
"Feb 21, 2019","123.71","123.89","123.95","123.53","334.42K","-0.21%"
"Feb 20, 2019","123.97","124.02","124.18","123.89","160.44K","-0.02%"
"Feb 19, 2019","124.00","124.16","124.29","123.98","146.61K","-0.06%"
"Feb 18, 2019","124.08","124.09","124.20","123.99","64.24K","0.00%"
"Feb 15, 2019","124.08","124.28","124.30","123.97","128.42K","-0.18%"
"Feb 14, 2019","124.30","123.98","124.49","123.94","186.02K","0.31%"
"Feb 13, 2019","123.92","123.91","124.19","123.75","138.47K","-0.04%"
